,Polarity,ids,date,flag,user,Tweet
633521,0,2233026404,Thu Jun 18 20:43:47 PDT 2009,NO_QUERY,destiboom,"ughhh, i need patches "
264201,0,1986787989,Sun May 31 19:19:14 PDT 2009,NO_QUERY,ohdearr,kristin stewertvis awwwwwkward. and  OMG NEW MOON LOOKS AMAZINGGGG taylor launtner omgggg do me. too many tweets sorry 
593457,0,2218243156,Wed Jun 17 22:08:00 PDT 2009,NO_QUERY,khorak,Wiped ... volleyball is more fun when it is just my friends.  Missed SYTYCD  Have to watch tomorrow for the recap
663667,0,2244211790,Fri Jun 19 14:27:01 PDT 2009,NO_QUERY,ChetMonique,#inaperfectworld My niece would have came in another 5+ years so that my sister could experience college and stuff 
177947,0,1965840085,Fri May 29 16:38:23 PDT 2009,NO_QUERY,mcdrewbie,i should have run today  but i let my slight aches be a bad excuse    i'll make it up tomorrow go 5.5
381580,0,2052816380,Sat Jun 06 02:08:04 PDT 2009,NO_QUERY,tinagranter,has got 1 follwerer that she doesnt even know 
162523,0,1957563297,Fri May 29 00:53:43 PDT 2009,NO_QUERY,neilthomas45,"Oh Cr*p.... Here goes my head again, &quot;I'm Spinning Around&quot; "
713903,0,2258965745,Sat Jun 20 16:47:40 PDT 2009,NO_QUERY,ohitsstef,i just saw the cutest dog EVERRR now i want one.  my ex had a weiner dog.. she was such a cutie patootie.
292543,0,1996040505,Mon Jun 01 14:26:30 PDT 2009,NO_QUERY,saraski,must put down my book again for a long night of city council meetings. 
489575,0,2183037181,Mon Jun 15 13:57:52 PDT 2009,NO_QUERY,cyoon84,@leeye aww......  i think canada is pretty bad to when i compare to the internet in korea
642462,0,2235507313,Fri Jun 19 01:22:43 PDT 2009,NO_QUERY,Koukla_K,has ended an exhausting and mentally draining week...   
93918,0,1770860873,Mon May 11 22:27:25 PDT 2009,NO_QUERY,snickel727,Giving up on packing until tomorrow I need sleep before we present our plans to host No Frills 10 to the leadership team! SO SLEEPY! 
762870,0,2298074319,Tue Jun 23 11:13:28 PDT 2009,NO_QUERY,GabGabGabby101,doing nothing 
616733,0,2226772778,Thu Jun 18 12:22:02 PDT 2009,NO_QUERY,aditto,"@dupree_ IE8 is good! Used it, like it! Just cant get out of Firefox tho "
82412,0,1753045569,Sat May 09 23:55:28 PDT 2009,NO_QUERY,czgraceft,Oh man! I can't think of anymore pick up lines BECAUSE ALL I THINK ABOUT IS YOU!!! 
775604,0,2321891407,Wed Jun 24 21:43:29 PDT 2009,NO_QUERY,lovenovember,gotta get the laundry in! then get ready for PDO tomorrow..im so tired but sleep is not coming for a while 
190377,0,1969347249,Fri May 29 23:45:09 PDT 2009,NO_QUERY,jemphoto21,Super bad headache.  going to sleep. ((should be an interesting weekend. lol. ))
495995,0,2185412952,Mon Jun 15 17:20:38 PDT 2009,NO_QUERY,leigh_estar,@jojo611993 yay! i read that the pool wasnt done yet  poo! lol
548169,0,2202292104,Tue Jun 16 21:33:02 PDT 2009,NO_QUERY,PricelessToni,"Website building are not easy, or fun. "
613119,0,2225244209,Thu Jun 18 10:29:09 PDT 2009,NO_QUERY,jessicadove,@Bexodimus eurgh cherry coke is bad...  *shudders*
15599,0,1554423139,Sat Apr 18 16:57:28 PDT 2009,NO_QUERY,bbackus,Bored  miss my boo 
635121,0,2233514780,Thu Jun 18 21:28:24 PDT 2009,NO_QUERY,ivooka12,@bplusb yes stilleto...poor spelling...you never did your #WWW on wenesday!?! 
472735,0,2176906806,Mon Jun 15 05:01:47 PDT 2009,NO_QUERY,Huskiie,"in the worst moood eva, internets down, weathers crap n stupid examm 2mora "
208105,0,1973639824,Sat May 30 11:32:42 PDT 2009,NO_QUERY,shazzup,reeling from a day of holding dying whales. Very sad indeed to see so many beautiful creatures die 
366858,0,2049001546,Fri Jun 05 16:07:42 PDT 2009,NO_QUERY,new_dividex,@_Weebs   oh.. it is? &gt;_&gt; I mean!  Of course it is... :L  im tired as welll 
200386,0,1971656020,Sat May 30 07:36:04 PDT 2009,NO_QUERY,sarellano007,On my way to the post-marathon &quot;fun run.&quot; Sad that I won't be running due to toe injuries 
628477,0,2231320641,Thu Jun 18 18:22:16 PDT 2009,NO_QUERY,TheMissus,@chic_travel I wish I was going with you guys.  I take it back when I said in Amsterdam that I was &quot;Done with Europe for a while.&quot;
213329,0,1974973929,Sat May 30 14:11:04 PDT 2009,NO_QUERY,sophie1070,@RushByTor2112 lol i knoww...  anyways emily im so sorry i g2g! my dad is picking me up soon... but TTYL!!! 
290067,0,1995228544,Mon Jun 01 13:09:17 PDT 2009,NO_QUERY,Caraa_x,@jaideeh I think I got ear infection aswell 
380376,0,2052549032,Sat Jun 06 01:06:48 PDT 2009,NO_QUERY,PrettyEgo,I don't kno y but my feelings r hurt! I can't even sleep 
761326,0,2297193516,Tue Jun 23 10:08:26 PDT 2009,NO_QUERY,OMGitsLexi,"Just woke up. I never sleep in, now I feel like half my day is wasted "
598237,0,2219470551,Thu Jun 18 00:36:41 PDT 2009,NO_QUERY,Rhiannon_Rene,second day f teching for children of eden today. fun! 
319758,0,2003127667,Tue Jun 02 05:56:09 PDT 2009,NO_QUERY,lamonacarolina,I think I pulled a muscle  !
589886,0,2217137975,Wed Jun 17 20:26:43 PDT 2009,NO_QUERY,Mitzzzi,"juuust finished eating some steak. um i'm beat. famouus peeps, are a dragg "
208035,0,1973622516,Sat May 30 11:30:42 PDT 2009,NO_QUERY,sandecb0,Really glad I got to see coach today- not that it makes the transition any easier 
729566,0,2263341881,Sun Jun 21 00:33:30 PDT 2009,NO_QUERY,vannessiiitta,I'm listening to music ... can`t  sleep 
343856,0,2015548578,Wed Jun 03 04:57:10 PDT 2009,NO_QUERY,susolita,my watch is still on Syria time 
51948,0,1679208947,Sat May 02 08:48:08 PDT 2009,NO_QUERY,lasersailor,"Ah, the special horror yet wonderfully satisfying sound made when you drop a  fluorescent  light bulb and it shatters.  Now for cleanup "
488386,0,2182594712,Mon Jun 15 13:22:45 PDT 2009,NO_QUERY,FeeGigglez,I'm @ work!!! They got me doing some stypid stuff ..... Anybody want to entertain me??? No??? Sad! 
739555,0,2265759604,Sun Jun 21 07:15:13 PDT 2009,NO_QUERY,sherzywerzy,"in 2 hours, it will officially be a week before school reopens  hope swine flu gets real bad that hols will be extended for another week x"
58633,0,1685945942,Sun May 03 02:55:38 PDT 2009,NO_QUERY,alanmcdiddy,geh.i feel like mushy shizz. 
625554,0,2230281019,Thu Jun 18 16:53:36 PDT 2009,NO_QUERY,Nisij28,@ChrJohnson2 I know the feeling!!!! 
572869,0,2209573554,Wed Jun 17 10:32:41 PDT 2009,NO_QUERY,deweyshideout,@cuteliltrinket   That doesn't sound nice
66022,0,1691299673,Sun May 03 17:33:04 PDT 2009,NO_QUERY,Lscanlan,@monikamcg When I send pics to Twitterberry to send to Twitpic it never sends..just sits there and sits there. 
337140,0,2014150929,Wed Jun 03 00:36:42 PDT 2009,NO_QUERY,Gordon_n_Fred,Feeling sick... got exams tomorrow  probly gunna fail. Ah well. the best i can do is do my best
192778,0,1969926062,Sat May 30 01:45:30 PDT 2009,NO_QUERY,mrs_mcsupergirl,@HOTTVampChick nm  I'm a super geek and wil wheaton is like.. Our idol. Next to Joss Whedon..
538042,0,2198961079,Tue Jun 16 16:49:15 PDT 2009,NO_QUERY,CeresParreno,"at home in bed today       soooo boring, home alone and having withdrawal symptoms from not being in a suit and working"
265878,0,1988883850,Sun May 31 23:39:43 PDT 2009,NO_QUERY,jessypooxd,just finished watching the mtv movie awards...  but.. I really do hope my cuzzins ok 
386205,0,2053747952,Sat Jun 06 05:34:48 PDT 2009,NO_QUERY,jennipoos,@Naseemo  I don't know why you say such things.
793621,0,2326692624,Thu Jun 25 07:23:05 PDT 2009,NO_QUERY,madalainev,i'm still pretty sad i couldn't go last summer...i missed she&amp;him  
714538,0,2259158090,Sat Jun 20 17:06:41 PDT 2009,NO_QUERY,sarsargirl14,wish i could be there 
309612,0,2000944680,Mon Jun 01 23:23:36 PDT 2009,NO_QUERY,rezymami,gambling wit my heart... do it or not to.. 
8173,0,1470096325,Tue Apr 07 08:20:13 PDT 2009,NO_QUERY,carriepalmer,feels sad this afternoon can't believe it's still another 13 days to go 
73633,0,1694579858,Mon May 04 03:15:50 PDT 2009,NO_QUERY,KathLat,"it's rainining....    was all nice and sunny yesterday, but now it's awful... bring on summer, like, now!!!"
204504,0,1972633076,Sat May 30 09:35:33 PDT 2009,NO_QUERY,princessannie3,working tonight... didn't get to go shopping this morning 
522065,0,2192639913,Tue Jun 16 07:20:08 PDT 2009,NO_QUERY,amesari88,Darn road construction! Limiting me to only 45 mph 
723683,0,2261859680,Sat Jun 20 21:28:15 PDT 2009,NO_QUERY,kayels,@the_f1_chap i wanted to be there for gates opening but @jayegan put his foot down  so im up + almost ready..hes just woken up
248663,0,1982768369,Sun May 31 11:51:52 PDT 2009,NO_QUERY,ymberlenis,monster headache is making me want to cry or scream or any number of other things that will only make headache worse.  Sleep: only option.
351808,0,2018829427,Wed Jun 03 10:34:36 PDT 2009,NO_QUERY,amyjoamazing,@domminique Who are you going with? 
38008,0,1573146542,Mon Apr 20 23:54:37 PDT 2009,NO_QUERY,procedura,still can't follow @warrenellis  I click and click and nothing happens
411504,0,2060132780,Sat Jun 06 18:19:20 PDT 2009,NO_QUERY,Mark_sofla,". @e_fink Beach pic. Wow, is that nice!  You lucky b....  We have beaches nearby, but not quite walking distance on shabbat "
327575,0,2009746644,Tue Jun 02 16:12:39 PDT 2009,NO_QUERY,randii93,sick in bed.hoping to feel better soon 
654278,0,2239336521,Fri Jun 19 08:25:10 PDT 2009,NO_QUERY,rjrobison,Had to relinquish my Swiss Army keychain 
460484,0,2072458130,Sun Jun 07 21:03:51 PDT 2009,NO_QUERY,trinamlee,Worked my ass off on 2500 words to finish this opening chapter of the 3rd Huntress book and I am not sure I like it. 
72680,0,1694302950,Mon May 04 02:00:25 PDT 2009,NO_QUERY,thenoblehero,Night spent catching up on TV shows and reading Naruto. Pretty good. Now gotta sleep alone.  Opposite schedules suck.
53547,0,1680273810,Sat May 02 11:18:11 PDT 2009,NO_QUERY,Snowcapattack,My babies ear ring made her ear so infected thank god I got it out I had to take needle nose to get it out 
416316,0,2061277259,Sat Jun 06 20:32:11 PDT 2009,NO_QUERY,natperez,Home early.. how boring 
515891,0,2190937118,Tue Jun 16 04:07:19 PDT 2009,NO_QUERY,izzagillianne,i cant access my gmail... 
193008,0,1969980318,Sat May 30 01:58:27 PDT 2009,NO_QUERY,nounaandersson,"Awoken by phonte, mom calling. I want to sleep longer! Still got a stubborn headache since yesterday. "
352050,0,2019043281,Wed Jun 03 10:54:48 PDT 2009,NO_QUERY,Courtneyw968,Need to do some homework tonight but i really can't be bothered! 
421900,0,2062523366,Sat Jun 06 23:28:55 PDT 2009,NO_QUERY,darlingnisey,traumatized with milk 
664214,0,2244411722,Fri Jun 19 14:42:42 PDT 2009,NO_QUERY,eboogiee,LMFAOoooo @TommyMitche11 got me on the SummerJam screen 
784375,0,2324149862,Thu Jun 25 02:25:07 PDT 2009,NO_QUERY,pulsetoday,Prescriptions for antidepressants leap 25% in 4 years  http://bit.ly/2fo2sv
690905,0,2252121286,Sat Jun 20 05:30:30 PDT 2009,NO_QUERY,rocknrollmitch,Activision wil stop making games for the Playstation 3?  Aaaah my favorite games are from that company
787859,0,2324999935,Thu Jun 25 04:32:30 PDT 2009,NO_QUERY,injenious,@GeordieGuy Have reread The Cat in the Hat. No mention of covering hair and/or eyes. To-do list item failed. 
392528,0,2055168275,Sat Jun 06 08:49:39 PDT 2009,NO_QUERY,rockeby,rain go away!!!! i want to go to the beach 
91659,0,1759641457,Sun May 10 19:39:47 PDT 2009,NO_QUERY,Maripita31,Cause Everybody's changin' and i don't feel the same 
303133,0,1999320899,Mon Jun 01 20:01:01 PDT 2009,NO_QUERY,twinstar88,watching CCEA then hw time; still sick 
252937,0,1983860253,Sun May 31 13:58:43 PDT 2009,NO_QUERY,EnviroGraffiti,"@loritodd - I know the feeling, today I have wine flu and I'm still working "
439245,0,2066389365,Sun Jun 07 10:25:41 PDT 2009,NO_QUERY,jasu4541,@MariahisMyHero yeaaa....unfortunately 
524425,0,2193478645,Tue Jun 16 08:30:47 PDT 2009,NO_QUERY,EurekaSolstice,in a car full of morons and theyre talking bout a whole bunch of moron crap and its confusing the hell out of me... some1 help me!!! :0   
12118,0,1551673180,Sat Apr 18 09:40:37 PDT 2009,NO_QUERY,kaayler,"my stomach hurts  busy day ahead of me, going on 4 hours of sleep."
143789,0,1881814347,Fri May 22 05:37:16 PDT 2009,NO_QUERY,Kuchenkuh,Sitting here in Plankstadt ... its soooooooo far away from civilisation 
615406,0,2226265158,Thu Jun 18 11:44:18 PDT 2009,NO_QUERY,leahbannon,"wow, so much PETA hate.  people: chill!!!"
587802,0,2216444528,Wed Jun 17 19:29:35 PDT 2009,NO_QUERY,starttheriot09,Lonely... So lonely... 
99491,0,1793633651,Thu May 14 03:26:25 PDT 2009,NO_QUERY,nikkiquevedo,@DavidArchie hey i'm also watching it.. i'm from the philippines.. i wanted gokey to win so bad  who's your bet?
769596,0,2301504165,Tue Jun 23 15:31:45 PDT 2009,NO_QUERY,thefatlosskid,"Shit morning of pt.. 1 cancellation, 1 no-show, 1 show at wrong time just as left  Could have got to the pool early and longer in bed!"
398614,0,2056934150,Sat Jun 06 12:03:58 PDT 2009,NO_QUERY,RenoFunk,Wishing I was in L.A. with him... 
211419,0,1974486927,Sat May 30 13:14:04 PDT 2009,NO_QUERY,MRIGUY129,Left my Phone ad the boyfriends  how to survive with out it for a week? maybe Will write a book on it
101466,0,1794458415,Thu May 14 05:51:39 PDT 2009,NO_QUERY,sjcaustenite,Gearing up for two days of company togetherness. Could be fun--though I will miss my desk. 
450809,0,2069596358,Sun Jun 07 16:10:06 PDT 2009,NO_QUERY,jenjeahaly,@johnnyminkley So glad I'm not the only one sitting here fuming at that! Can't believe they actually got a seat 
140892,0,1881137827,Fri May 22 03:43:38 PDT 2009,NO_QUERY,candiestaken,"Got up cussed kids out 4 not bein up 4 school put em on punishment..(Oh y'all don't hav school?   right,right, ok goodnight)"
341622,0,2015088400,Wed Jun 03 03:39:52 PDT 2009,NO_QUERY,buzztna,"@iKurt im glad, all that hot weather was doing my head in, although the ladies will be going back inside "
23020,0,1557628106,Sun Apr 19 05:12:20 PDT 2009,NO_QUERY,emilin93,"@TysonJayRitter dunno wats time it is for u but hope ya hadda gewd day, hhmm can u say somefin random ta  cheer me up wen ya tweet nxt ? "
761336,0,2297196056,Tue Jun 23 10:08:37 PDT 2009,NO_QUERY,aliboogabooga,@brianakatlyn but i work friday  what time are you going? it just hurts to wait that long! im so excited its out! but mmm alaskan tacos!
539339,0,2199391238,Tue Jun 16 17:26:04 PDT 2009,NO_QUERY,Mashon_o,Why is it every time I'm around someone they suck the joy right out of me 
753443,0,2286890537,Mon Jun 22 17:03:59 PDT 2009,NO_QUERY,sage0104,absolutely shocked at the two metro trains crashing together 
661644,0,2243290338,Fri Jun 19 13:15:43 PDT 2009,NO_QUERY,Ellen_Stafford,fed up with being single and being ignored by men on dating sites etc...it's all shite! Hate feeling lonely. All I want is a proper hug 
449365,0,2069229877,Sun Jun 07 15:29:54 PDT 2009,NO_QUERY,nicolleroll,it's just too hard to see my best friends feeling sad. it makes me feel sad too 
503584,0,2187881393,Mon Jun 15 20:57:06 PDT 2009,NO_QUERY,piratescribe,@hypersensitive oh no  hope your kitty gets better quick!
39871,0,1573643953,Tue Apr 21 02:09:06 PDT 2009,NO_QUERY,RexMorgan1,aggghhh!! 2nd day without headphones at work! 
165230,0,1960701835,Fri May 29 08:22:31 PDT 2009,NO_QUERY,adrateia,@ShakeYourJunk 
435292,0,2065390129,Sun Jun 07 08:29:53 PDT 2009,NO_QUERY,raethwu,@WiRuS oh no.. I dun want to become like that 
211480,0,1974500994,Sat May 30 13:15:42 PDT 2009,NO_QUERY,thespi007,marketers n celebs ruined twitter 
312479,0,2001539740,Tue Jun 02 01:13:17 PDT 2009,NO_QUERY,andrewfaith,"@danr69 Where's my invitation? Oh, wait, I'm in Katoomba. Just as chilly here at 6.2. And I don't drink any more "
599661,0,2220722057,Thu Jun 18 03:48:54 PDT 2009,NO_QUERY,drixenol88,got a headache from analyzing PandaStream. 
97802,0,1793093906,Thu May 14 01:20:59 PDT 2009,NO_QUERY,angela_md,"@Ms_Niss hey, Anissa... Was off for awhile last nite.. Tornado watches that amounted to nada... Dogs woke me up... Can't go back 2 sleep "
543846,0,2200905386,Tue Jun 16 19:32:13 PDT 2009,NO_QUERY,exdeedafhney,Wants to buy ashley's laptop .  dad claims we have no money . Muahahaha http://twitpic.com/7lc0b
239318,0,1980597539,Sun May 31 07:10:45 PDT 2009,NO_QUERY,C_Borgella_PR,@Ms_Andrews @dafreshprincess and I had a train to catch   sorry but we had a blast
556883,0,2204386053,Wed Jun 17 02:04:48 PDT 2009,NO_QUERY,kehers,So anyone used Opera Unite yet? Tests with @dadepo yday didnt work 
796929,0,2327967047,Thu Jun 25 09:00:31 PDT 2009,NO_QUERY,goofy6287,is sitting and waiting and praying it works 
389577,0,2054482566,Sat Jun 06 07:27:03 PDT 2009,NO_QUERY,jwalanta,i jus had the saddest FML moment. ever. 
259297,0,1985391174,Sun May 31 17:00:56 PDT 2009,NO_QUERY,abbiebabyx3,watching the very last episode of the hills. so sad it is going to be over 
129375,0,1835093541,Mon May 18 05:07:07 PDT 2009,NO_QUERY,xoliney,"@vampiresabrina me too, but i have exam at early june i think  i heard they cancelled it cos swine flu thingy? tsk tsk"
235807,0,1979850652,Sun May 31 04:45:36 PDT 2009,NO_QUERY,aclawson,Anti-adventure mode active. Heading home 
619919,0,2228139772,Thu Jun 18 14:04:07 PDT 2009,NO_QUERY,ErinMBrady,"@yeswhatokay Oh no, I'm so sorry  Maybe she'll come around once the ceremony starts?"
146349,0,1882458917,Fri May 22 06:54:41 PDT 2009,NO_QUERY,elenarr,In 6 minutes my birthday is over 
507688,0,2188964153,Mon Jun 15 22:56:39 PDT 2009,NO_QUERY,RainsZoo,is soooo missing her husband right now. 
247836,0,1982566094,Sun May 31 11:27:54 PDT 2009,NO_QUERY,tobeon,I wish Wasabi delivered 
294884,0,1996717017,Mon Jun 01 15:33:55 PDT 2009,NO_QUERY,CharityV,. @crimsonivy   That's unfortunate.  I'll be at the Depeche Mode show in Vegas that very night.
560049,0,2205107201,Wed Jun 17 03:58:42 PDT 2009,NO_QUERY,missteganjean,Trying 2 make myself get out of bed not looking forward 2 it being 103 today the a/c isn't working @ my house  its going 2 be a long day
340877,0,2014929184,Wed Jun 03 03:09:07 PDT 2009,NO_QUERY,SparkzRecords,@lilyroseallen ignore a fan  all i want is a hi just a hi please
738311,0,2265442528,Sun Jun 21 06:35:32 PDT 2009,NO_QUERY,huyquynh,Decided to stay one more night at home to enjoy the cool air &amp; peaceful morning! But has to rush 2hanoi2morrow for its monday  workin!
703968,0,2255877958,Sat Jun 20 11:55:40 PDT 2009,NO_QUERY,BobbyJamesX,I'm SO stuffed.. One hour left of work and then a million things to do today 
382938,0,2053099254,Sat Jun 06 03:16:06 PDT 2009,NO_QUERY,Selbelina,"@memsom ha ha, cream for? Oh, the itching!  I've got cream, but I can't reach all the places  Unless I make an applicator to get my back"
675209,0,2248019856,Fri Jun 19 19:58:50 PDT 2009,NO_QUERY,ladysmanjohnp,man but it dose get lonely all by your self 
693346,0,2252706558,Sat Jun 20 06:50:07 PDT 2009,NO_QUERY,VanityMassacre,Fml. Fer realz. 
472063,0,2176757333,Mon Jun 15 04:40:57 PDT 2009,NO_QUERY,chrisandharvey,@jacqulyn ditto - only 216 fans for mine 
13258,0,1553172308,Sat Apr 18 13:33:43 PDT 2009,NO_QUERY,ESwee,@GabrielSaporta The rain is depressing... 
163531,0,1958067906,Fri May 29 02:33:00 PDT 2009,NO_QUERY,hellomirv,home alone and no one left me any gummy bears 
504932,0,2188260532,Mon Jun 15 21:34:37 PDT 2009,NO_QUERY,KeishaKash,@AlwaysMusic Damn dont break my heart...i dont think so? 
184335,0,1967653817,Fri May 29 19:58:37 PDT 2009,NO_QUERY,almcheese,"Just woke up, got this thing called flu  http://myloc.me/2309"
